CBSA Code,CBSA_title,metro_micro_area,user_est,pop_est,inter_cbsa_connections,outer_county_inter_cbsa_connections,outer_cbsa_connections,total inter_cbsa connections,total connections,coverage est,rescaled total inter_cbsa connections,rescaled outer_cbsa_connections,rescaled total connections,normed pop_est
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,2250138,4394429,998384386.510498,600938365.237176,962599973.615136,1599322751.747674,2561922725.36281,0.512043316662984,18.739582917375383,9.261987777008297,13.535466555012716,12.701571706941317
19860,"Dickinson, ND",Micropolitan Statistical Area,19033,35560,7007945.521995599,,15412805.824879644,7007945.521995599,22420751.346875243,0.5352362204724409,0.07855534294037113,0.14187349639896082,0.1133231330356626,0.10278192909677987
19940,"Dixon, IL",Micropolitan Statistical Area,18105,33600,5558535.75272832,,13375896.010123484,5558535.75272832,18934431.762851804,0.5388392857142857,0.06189159269129219,0.12230062938582453,0.09506199632644964,0.09711678339853216
19980,"Dodge City, KS",Micropolitan Statistical Area,15806,34342,4092330.0026077703,,9818043.885004502,4092330.0026077703,13910373.887612272,0.46025275173257235,0.053346356273539584,0.1050978024795098,0.08176290540733071,0.09926144569858308
20020,"Dothan, AL",Metropolitan Statistical Area,80267,152153,39335958.43050001,11884832.44631093,74606305.25554378,51220790.87681094,125827096.13235472,0.5275413563978364,0.5825326547508106,0.6967613970441814,0.6452552819591739,0.43978005787014474
20060,"Douglas, GA",Micropolitan Statistical Area,22614,43072,16125731.071510553,,25166769.0946099,16125731.071510553,41292500.166120455,0.5250278603268945,0.18427548814483544,0.23616208527477006,0.21276624820707152,0.12449446709945171
20100,"Dover, DE",Metropolitan Statistical Area,98723,187004,34929737.51809175,,82939016.40082335,34929737.51809175,117868753.91891511,0.5279191888943552,0.39697063422573986,0.7740276814774003,0.6040114204256999,0.5405127072219973
20140,"Dublin, GA",Micropolitan Statistical Area,30279,58858,21480329.38659484,3648033.881593136,34718366.73810685,25128363.268187977,59846730.006294824,0.5144415372591661,0.2930614416077859,0.3324974501441694,0.3147156243673292,0.17012201301401209
20180,"DuBois, PA",Micropolitan Statistical Area,40900,79837,20342877.9061509,,26639269.8977285,20342877.9061509,46982147.803879395,0.5122937986146774,0.23824500330562923,0.25619360171938155,0.24810051974235137,0.2307593046484706
20220,"Dubuque, IA",Metropolitan Statistical Area,52146,100279,22186666.532757513,,35704933.1665627,22186666.532757513,57891599.69932021,0.5200091744034144,0.2559832550630987,0.33828463986868895,0.3011746751405014,0.28984446197682756
20260,"Duluth, MN-WI",Metropolitan Statistical Area,151550,279638,54923325.466543145,16984822.98775252,83606029.4716525,71908148.45429567,155514177.92594814,0.5419506647880474,0.7960656050791979,0.7600512989666866,0.7762902678820026,0.8082602105952005
20300,"Dumas, TX",Micropolitan Statistical Area,9841,21245,2569519.87888128,,6942659.562790016,2569519.87888128,9512179.441671295,0.4632148740880207,0.03328127783469003,0.07384284718437804,0.05555350233990811,0.061406132836363564
20340,"Duncan, OK",Micropolitan Statistical Area,21943,42336,8421159.748315789,,14941940.661858428,8421159.748315789,23363100.410174217,0.5183059334845049,0.09748015980525351,0.1420318967557726,0.12194337223436072,0.12236714708215052
20380,"Dunn, NC",Micropolitan Statistical Area,70200,138288,15532822.8264456,,70892811.0942012,15532822.8264456,86425633.9206468,0.5076362374175634,0.1835812316429186,0.6880415115002176,0.4605787144100228,0.3997049328159588
20420,"Durango, CO",Micropolitan Statistical Area,31157,56376,8376908.423853872,,25989103.872888036,8376908.423853872,34366012.29674191,0.5526642542926068,0.09093957057674218,0.23168343800217364,0.16822156590604695,0.16294808871653718
20460,"Durant, OK",Micropolitan Statistical Area,24610,46906,9066594.183616709,,19857467.94130599,9066594.183616709,28924062.1249227,0.5246663539845648,0.1036791600214988,0.18646860235873164,0.14913857088649876,0.1355761857765342
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,321381,609002,80427712.46369456,27943842.934524238,302273843.97939986,108371555.3982188,410645399.3776187,0.5277174787603325,1.2320953963834376,2.82204639984967,2.1051322701840096,1.760247479859312
20540,"Dyersburg, TN",Micropolitan Statistical Area,18998,36428,10928227.040505389,,18800919.196913645,10928227.040505389,29729146.23741903,0.52152190622598,0.12572095196773306,0.17761170671177073,0.15421399496221738,0.10529077933457529
20580,"Eagle Pass, TX",Micropolitan Statistical Area,24912,58712,11872594.189394351,,10883117.341371024,11872594.189394351,22755711.530765377,0.4243084888949448,0.1678782410710999,0.12636786592446284,0.14508503041913492,0.16970001746710178
20660,"Easton, MD",Micropolitan Statistical Area,19806,37203,6020201.75816829,,17431136.888436202,6020201.75816829,23451338.646604493,0.5323764212563503,0.06784576455226721,0.1613139631428567,0.11916884540155222,0.10753082418974975
20700,"East Stroudsburg, PA",Metropolitan Statistical Area,89878,167117,18850488.721086416,,66589095.51725367,18850488.721086416,85439584.23834008,0.5378148243446208,0.21029083839089385,0.6100078263271222,0.42977412359405137,0.48303171104799103
20740,"Eau Claire, WI",Metropolitan Statistical Area,94101,174181,26983177.715941273,11263720.451326953,60858168.66338083,38246898.167268224,99105066.83064905,0.5402483623357313,0.4247498826910276,0.5549968017823392,0.4962680381673512,0.5034493586053491
20780,"Edwards, CO",Micropolitan Statistical Area,28229,56264,5761786.30347264,,25568583.69209988,5761786.30347264,31330369.995572522,0.501724015356178,0.06890056205814796,0.25107694909112915,0.1689330178186218,0.16262436610520872
20820,"Effingham, IL",Micropolitan Statistical Area,17986,34552,8388413.97476709,,13254871.047573734,8388413.97476709,21643285.022340823,0.5205487381338273,0.09668274318986185,0.12545245629545113,0.11248009816186144,0.09986842559482391
20900,"El Campo, TX",Micropolitan Statistical Area,20746,41590,10109310.35828769,,17729293.050915733,10109310.35828769,27838603.409203425,0.498821832171195,0.12159244282426714,0.17511003122775862,0.15097877483781352,0.12021092326026644
20940,"El Centro, CA",Metropolitan Statistical Area,83072,179827,26520335.24738048,,23918585.355101183,26520335.24738048,50438920.60248166,0.4619551012917971,0.3444369616496801,0.25509431661677295,0.2953792087085154,0.5197684466728525
20980,"El Dorado, AR",Micropolitan Statistical Area,20074,38435,15268905.616046276,,21095910.02401261,15268905.616046276,36364815.64005889,0.5222843762195916,0.17540072464656042,0.1990014725811738,0.18835981782067146,0.1110917729143626
21020,"Elizabeth City, NC",Micropolitan Statistical Area,33836,63892,10624556.374806616,5150797.284478656,29510777.4814217,15775353.659285273,45286131.14070697,0.5295811682213736,0.17872161410902224,0.2745447720590081,0.23133779540767496,0.18467218824104217
21060,"Elizabethtown-Fort Knox, KY",Metropolitan Statistical Area,81786,157011,23726323.48720815,6325834.808163832,59357754.66144039,30052158.295371983,89409912.95681237,0.5208934405869653,0.34614438122288765,0.5614274410198415,0.46435560225901185,0.4538215261365159
21120,"Elk City, OK",Micropolitan Statistical Area,11735,22364,5116756.64150766,,9828935.846112961,5116756.64150766,14945692.487620622,0.5247272402074763,0.05850482151338443,0.09228645210569447,0.07705420391567208,0.06464046856918967
21140,"Elkhart-Goshen, IN",Metropolitan Statistical Area,103068,208666,37177463.98115367,,67171543.83793929,37177463.98115367,104349007.81909296,0.4939376803120777,0.4515835474184638,0.6700052909173075,0.571518209366272,0.6031241287094676
21180,"Elkins, WV",Micropolitan Statistical Area,15043,27555,7824188.310304507,,10377109.319239775,7824188.310304507,18201297.62954428,0.5459263291598621,0.08598758690271714,0.0936499202369191,0.09019494896955185,0.07964443352817124
21220,"Elko, NV",Micropolitan Statistical Area,28735,56544,9774988.35457455,255658.24657919997,18021089.30639294,10030646.60115375,28051735.90754669,0.5081883135257499,0.11842264669615127,0.17471147300791978,0.14933065634298656,0.16343367263352984
21260,"Ellensburg, WA",Micropolitan Statistical Area,25732,45257,5930823.340466136,,18822327.561213847,5930823.340466136,24753150.901679985,0.568575027067636,0.06258319261815487,0.16309874017997286,0.11777594964048534,0.13080994840081459
21300,"Elmira, NY",Metropolitan Statistical Area,42297,82617,15701750.895470232,,27607441.74052538,15701750.895470232,43309192.63599561,0.5119648498493046,0.18400873755995453,0.2656752389914988,0.22885154526194648,0.2387945623225158
21340,"El Paso, TX",Metropolitan Statistical Area,411271,882924,148407679.2659004,598996.288528464,162079951.6862937,149006675.55442888,311086627.24072254,0.4658056639076523,1.9192496388621134,1.7143109281910967,1.8067184659549704,2.551986275754929
21380,"Emporia, KS",Micropolitan Statistical Area,16559,31788,5421000.269614723,,11343788.825500693,5421000.269614723,16764789.095115416,0.5209198439662766,0.062436569636023495,0.10728828209553803,0.08706449763184891,0.09187941400811132
21420,"Enid, OK",Micropolitan Statistical Area,31703,63338,10056390.725021256,,20570870.16738911,10056390.725021256,30627260.892410368,0.500536802551391,0.12054151096561283,0.20247980235087157,0.1655335576384938,0.1830709174671497
21460,"Enterprise, AL",Micropolitan Statistical Area,28805,54302,9609621.16979788,,29698175.898891047,9609621.16979788,39307797.06868893,0.5304592832676512,0.10868878157516942,0.2758308140232694,0.20046592261350457,0.15695343964604444
21500,"Erie, PA",Metropolitan Statistical Area,139334,268060,78549497.63166532,,72537736.37678503,78549497.63166532,151087234.00845033,0.5197866149369544,0.906669125726571,0.6875494944907528,0.7863512559146065,0.774795385649123
21540,"Escanaba, MI",Micropolitan Statistical Area,19758,36642,7802137.7588909585,,10170964.225066897,7802137.7588909585,17973101.983957857,0.5392172916325528,0.08681210971549466,0.09293159179232864,0.090172297224412,0.10590932075264926
21580,"Española, NM",Micropolitan Statistical Area,21762,40217,9014716.028667726,,17207246.843711026,9014716.028667726,26221962.87237875,0.5411144540865803,0.09995244518292562,0.15667053053327895,0.13109615955794418,0.11624243089103475
21660,"Eugene, OR",Metropolitan Statistical Area,213724,387208,67922791.130124,,115856020.44685167,67922791.130124,183778811.57697567,0.5519617363277618,0.7383071238674711,1.0341289464354617,0.9007419150111664,1.1191784364934179
21700,"Eureka-Arcata-Fortuna, CA",Micropolitan Statistical Area,74905,136081,27512371.108940158,,41447983.81592105,27512371.108940158,68960354.92486121,0.550444220721482,0.29987841850922553,0.37098397773603786,0.3389222475340714,0.39332586314451357
21740,"Evanston, WY",Micropolitan Statistical Area,10207,20282,3374343.5520412796,,7050320.616336398,3374343.5520412796,10424664.168377677,0.503254116950991,0.04022837298110309,0.06902184925055647,0.05603877622833021,0.05862269645503063
21780,"Evansville, IN-KY",Metropolitan Statistical Area,164728,314179,67120336.71901855,33548317.666949857,93811384.28546982,100668654.3859684,194480038.67143822,0.5243125734056063,1.15195230510741,0.8815162691628824,1.0034567660189042,0.9080968420049832
21820,"Fairbanks, AK",Metropolitan Statistical Area,49972,94863,12326950.251261672,,37190421.6731619,12326950.251261672,49517371.924423575,0.5267807258889134,0.14039649766617357,0.34782939884901115,0.2542972223911752,0.27419016141473085
21840,"Fairfield, IA",Micropolitan Statistical Area,8568,15546,2559136.771514232,,6566583.386440224,2559136.771514232,9125720.157954456,0.5511385565418757,0.027858851591378186,0.05870076068534049,0.04479404257445437,0.04493385460457086
21900,"Fairmont, WV",Micropolitan Statistical Area,30368,55871,12988717.379759265,,23791378.705320098,12988717.379759265,36780096.085079364,0.5435377924146695,0.14337288624204803,0.21565271192105126,0.18306150111890734,0.1614884465851009
21980,"Fallon, NV",Micropolitan Statistical Area,13431,25565,2696181.81887043,,9675898.006932367,2696181.81887043,12372079.825802796,0.5253667123019754,0.030790527616446326,0.0907389584429198,0.06370801408231512,0.07389257641617485
22020,"Fargo, ND-MN",Metropolitan Statistical Area,134176,256895,34766819.684088275,14909814.744396,98169523.93369001,49676634.428484276,147846158.36217427,0.5222989937523113,0.5706416711883407,0.9260246680201566,0.7657813074913008,0.742524287832319
22060,"Faribault-Northfield, MN",Micropolitan Statistical Area,35291,67380,9026695.12349124,,25780960.401815005,9026695.12349124,34807655.52530625,0.5237607598693974,0.10340137729934945,0.2425108612054094,0.1797859380063089,0.19475383527955645
22100,"Farmington, MO",Micropolitan Statistical Area,35675,67064,14683555.542450052,,23739080.004112873,14683555.542450052,38422635.546562925,0.5319545508767745,0.16561024850424008,0.2198641471463944,0.19540088605142128,0.19384047505473692
22140,"Farmington, NM",Metropolitan Statistical Area,59355,119963,18581813.81817498,,32498274.059420265,18581813.81817498,51080087.877595246,0.4947775564132274,0.22532460586089798,0.3236051059630113,0.2792901056641302,0.346738710917801
22180,"Fayetteville, NC",Metropolitan Statistical Area,200726,389972,61114829.981138244,9077826.458077054,206459879.26852164,70192656.4392153,276652535.70773697,0.5147190054670592,0.8181858818800737,1.9761983151069638,1.4540467054668107,1.1271674480801304
22220,"Fayetteville-Springdale-Rogers, AR-MO",Metropolitan Statistical Area,303431,597575,86190736.74006441,40715064.121989906,194030599.94485876,126905800.86205432,320936400.8069131,0.5077705727314563,1.499493035740955,1.8826420658694523,1.7098789097294353,1.7272191023624361
22260,"Fergus Falls, MN",Micropolitan Statistical Area,33125,60304,11482450.3339,,22712658.8228975,11482450.3339,34195109.1567975,0.5493002122578934,0.1254166845762763,0.20371512297653957,0.1684100999302132,0.1743015031566989
22280,"Fernley, NV",Micropolitan Statistical Area,31916,60911,3749488.8993185,,19299297.83733449,3749488.8993185,23048786.736652993,0.5239776066720296,0.04293286318377998,0.18146540471774567,0.11900062672919283,0.17605596409488072
22300,"Findlay, OH",Micropolitan Statistical Area,38987,74701,13108820.949891368,,28540229.342257258,13108820.949891368,41649050.29214863,0.5219073372511747,0.15069565700469031,0.2694195561283519,0.21588656006419918,0.21591431061469496
22340,"Fitzgerald, GA",Micropolitan Statistical Area,8581,17104,4495107.33316788,,11249598.730489211,4495107.33316788,15744706.06365709,0.5016955098222639,0.05375642257222024,0.11047445748939883,0.08490010925454819,0.049437067358586134
22380,"Flagstaff, AZ",Metropolitan Statistical Area,79999,147911,16727327.906907486,,57066857.77272103,16727327.906907486,73794185.67962852,0.5408590300924204,0.18555514150517108,0.5198343036720171,0.36910673150925627,0.4275190639660801
22420,"Flint, MI",Metropolitan Statistical Area,206080,400719,124851275.40162817,,137170273.46938497,124851275.40162817,262021548.87101313,0.5142755896276443,1.4565573180589966,1.3141022344166085,1.37833569952546,1.1582303668653693
22500,"Florence, SC",Metropolitan Statistical Area,104342,199449,70628850.2118932,21314121.26006016,108983067.46591073,91942971.47195336,200926038.9378641,0.5231512817813075,1.054439699932572,1.0263530892257022,1.0390174342440561,0.5764834920254119
22520,"Florence-Muscle Shoals, AL",Metropolitan Statistical Area,81283,151076,51951940.30753234,21097969.47676746,69947301.62868522,73049909.7842998,142997211.41298503,0.5380272180889089,0.8146028861289293,0.6405186486826958,0.7190138031278294,0.43666711811656683
22540,"Fond du Lac, WI",Metropolitan Statistical Area,55140,104355,17215771.87976184,,35104673.78696784,17215771.87976184,52320445.666729674,0.5283886732787121,0.1954805296736308,0.32732298449921265,0.2678747885810963,0.3016256527248162
22580,"Forest City, NC",Micropolitan Statistical Area,34376,63836,18443173.358775,,25587937.815909497,18443173.358775,44031111.174684495,0.5385049188545649,0.2054832759875705,0.23410499063716872,0.22119936549348718,0.18451032693537794
22620,"Forrest City, AR",Micropolitan Statistical Area,11444,22322,6685700.231748484,,16845421.782804336,6685700.231748484,23531122.01455282,0.5126780754412688,0.07824068822073943,0.16188335788866962,0.12416860341059549,0.06451907258994151
22660,"Fort Collins, CO",Metropolitan Statistical Area,201035,372107,45864330.45667922,,161117359.30246305,45864330.45667922,206981689.75914228,0.5402612689360856,0.5093329008466225,1.4692765966113244,1.0364348312507197,1.075530801192786
22700,"Fort Dodge, IA",Micropolitan Statistical Area,19330,36574,8474856.4578207,,14056647.95100522,8474856.4578207,22531504.40882592,0.5285175261114453,0.0962062894437159,0.13103503669160552,0.11533064016232195,0.10571277488148557
22780,"Fort Leonard Wood, MO",Micropolitan Statistical Area,30865,54200,5551672.02416424,,27739215.384830266,5551672.02416424,33290887.408994507,0.5694649446494465,0.05849076665037777,0.2399894983951363,0.15815112411785107,0.1566586208392989
22800,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,30249,56749,11317283.000278288,3905025.6430464005,18573967.562755685,15222308.643324688,33796276.20608038,0.5330314190558424,0.17133978657263335,0.17167890473608952,0.1715259952423517,0.16402620062747922
22820,"Fort Morgan, CO",Micropolitan Statistical Area,14533,29251,3980486.597420256,,8920333.094199346,3980486.597420256,12900819.691619603,0.49683771494991624,0.048067564460633816,0.08845687162864306,0.07024520036768818,0.08454651878543049
22860,"Fort Polk South, LA",Micropolitan Statistical Area,25310,47912,6485476.25876633,,26231026.9764438,6485476.25876633,32716503.23521013,0.5282601435965938,0.07365878245879719,0.24464283962733036,0.16754556665197104,0.13848390851757358
22900,"Fort Smith, AR-OK",Metropolitan Statistical Area,140545,274074,45289060.210065514,22505755.775084253,76021727.44477956,67794815.98514977,143816543.42992932,0.5127994629187738,0.7931940207622235,0.730390695880663,0.7587089213476216,0.7921781337252769
23060,"Fort Wayne, IN",Metropolitan Statistical Area,227740,453798,104567443.52594566,10748610.428198256,130642743.04515423,115316053.95414391,245958796.99929816,0.5018532474801564,1.3786167189005543,1.2825479527053243,1.3258656749211402,1.3116488712109255
23140,"Frankfort, IN",Micropolitan Statistical Area,16203,33210,5129151.16648836,,10965332.94031857,5129151.16648836,16094484.10680693,0.4878952122854562,0.06307386576999006,0.11072873192146297,0.08924099625109624,0.0959895350197992
23180,"Frankfort, KY",Micropolitan Statistical Area,40474,76227,15745068.91205382,3746229.9941964718,33384569.54155008,19491298.90625029,52875868.44780037,0.5309667178296404,0.22024395099833827,0.30977298559299643,0.26940404983566296,0.22032503119404498
23240,"Fredericksburg, TX",Micropolitan Statistical Area,14691,27128,4521659.68708077,,11953253.576920038,4521659.68708077,16474913.264000807,0.5415437923916249,0.05009504812733141,0.10874708160911754,0.08230068706925653,0.07841024107248155
23300,"Freeport, IL",Micropolitan Statistical Area,22554,43750,8988525.049053313,,16749087.14504617,8988525.049053313,25737612.194099486,0.51552,0.10461005283535836,0.1600702722220207,0.13506307714118185,0.12645414505017208
23340,"Fremont, NE",Micropolitan Statistical Area,18821,37089,4268938.74656876,,12533929.942850491,4268938.74656876,16802868.68941925,0.507455040578069,0.05047227256493406,0.12168996109306428,0.08957767142084425,0.10720132081750475
23380,"Fremont, OH",Micropolitan Statistical Area,30179,58315,11561593.804789538,,21045988.148250446,11561593.804789538,32607581.95303998,0.5175169338935094,0.13403667602066152,0.20035944335991673,0.17045428972915577,0.1685525364251608
23420,"Fresno, CA",Metropolitan Statistical Area,475760,1019104,158349489.93494007,,180749674.69366065,158349489.93494007,339099164.6286007,0.46684146073413507,2.035062523448161,1.9075378543414763,1.9650391464971515,2.945598286564813
23460,"Gadsden, AL",Metropolitan Statistical Area,54555,102879,35006823.90450507,,47948031.17446764,35006823.90450507,82954855.0789727,0.5302831481643484,0.39607313977464303,0.4454797970792077,0.4232021730241443,0.29735945116838064
23500,"Gaffney, SC",Micropolitan Statistical Area,29518,56335,16657802.424617454,,28076433.928085983,16657802.424617454,44734236.35270344,0.5239726635306647,0.1907390363077464,0.2639966258809907,0.23096453812746265,0.1628295831177473
23540,"Gainesville, FL",Metropolitan Statistical Area,168073,301865,61375807.291955866,2589847.1539657917,145539358.5705521,63965654.44592166,209505013.01647377,0.5567820052010004,0.6892744240046974,1.2878353023283124,1.0179422363157273,0.8725046970416045
23580,"Gainesville, GA",Metropolitan Statistical Area,103672,208743,26153712.124540273,,82596423.9394625,26153712.124540273,108750136.06400277,0.4966489894271904,0.31594703940755764,0.8193637547178924,0.5923715043095171,0.6033466880047559
23620,"Gainesville, TX",Micropolitan Statistical Area,21833,42275,6769615.922509888,,17942102.314307198,6769615.922509888,24711718.236817084,0.5164518036664696,0.07864384491751707,0.17116248789770536,0.12944552789995134,0.12219083387419485
23660,"Galesburg, IL",Micropolitan Statistical Area,26356,49118,11008055.84816784,,17477532.83160689,11008055.84816784,28485588.67977473,0.5365853658536586,0.12308420000792437,0.16047462244800972,0.14361515816072898,0.14196970735027092
23700,"Gallup, NM",Micropolitan Statistical Area,34911,72845,11887300.00887138,,22788611.860290237,11887300.00887138,34675911.86916162,0.47925046331251286,0.14881653529733468,0.2342720026798678,0.1957398517581353,0.2105497644841094
23780,"Garden City, KS",Micropolitan Statistical Area,19890,42634,6613175.002488934,534065.03497514,12950545.258431844,7147240.037464075,20097785.29589592,0.46652906131256744,0.09191580028824765,0.1367648242607004,0.11654225204465779,0.12322848045872084
23820,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,26547,49936,3859236.33252729,,18449172.876277644,3859236.33252729,22308409.208804935,0.531620474206985,0.043554214276456116,0.17097801153622863,0.11352220282764061,0.14433403856515184
23860,"Georgetown, SC",Micropolitan Statistical Area,33888,64286,16023622.050725857,,38706549.280114755,16023622.050725857,54730171.33084061,0.5271443238030054,0.18237347164179654,0.3617595301396756,0.2808737671684951,0.18581099814160829
23900,"Gettysburg, PA",Metropolitan Statistical Area,56178,104063,14493271.11838452,,40767541.06426191,14493271.11838452,55260812.18264643,0.5398460547937307,0.16107457408875722,0.37205714186466887,0.27692440908111654,0.3007816616309956
23940,"Gillette, WY",Micropolitan Statistical Area,24248,47238,8534501.181500448,,16902951.74297671,8534501.181500448,25437452.92447716,0.5133155510394174,0.09975260098600207,0.16223449083233143,0.1340612014785138,0.13653579208868638
23980,"Glasgow, KY",Micropolitan Statistical Area,28821,55268,13984968.256247101,2772611.8432173003,22211140.921397034,16757580.099464402,38968721.02086143,0.5214771658102337,0.19279977138185125,0.20984596899790928,0.20215978250449976,0.15974554716875225
24020,"Glens Falls, NY",Metropolitan Statistical Area,67351,125248,17216477.664623585,6158085.423197797,42395866.85119528,23374563.08782138,65770429.93901666,0.5377411216147164,0.2607959004850375,0.388432295088424,0.3308806255393233,0.3620143716398618
24060,"Glenwood Springs, CO",Micropolitan Statistical Area,41482,79817,10139402.87765418,1552041.56120379,33496430.48145818,11691444.438857969,45187874.920316145,0.5197138454214014,0.13496911197259281,0.31754063034261265,0.23521853305242352,0.23070149703930481
24100,"Gloversville, NY",Micropolitan Statistical Area,27975,52263,9131012.290986301,,17588443.299634576,9131012.290986301,26719455.590620875,0.535273520463808,0.10234666009446117,0.16188876254418064,0.13504103298324213,0.15105995389159185
24140,"Goldsboro, NC",Metropolitan Statistical Area,61151,116148,27702042.125791598,,55066879.60305258,27702042.125791598,82768921.72884418,0.5264920618521197,0.3156824692657054,0.5153042213089446,0.42529411765391556,0.335711909469426
24220,"Grand Forks, ND-MN",Metropolitan Statistical Area,57187,104458,15577896.939417232,4222980.258705828,41991445.58287377,19800877.19812306,61792322.78099683,0.5474640525378621,0.21699979800970076,0.37789424489943546,0.30534641033816634,0.30192336191202
24260,"Grand Island, NE",Metropolitan Statistical Area,43807,87020,11773476.29467437,3948627.21629654,26317733.74761342,15722103.510970911,42039837.25858433,0.5034130085037922,0.18737719121863475,0.2575663450219702,0.22591782503538804,0.25152090748036515
24300,"Grand Junction, CO",Metropolitan Statistical Area,82367,157309,27634836.332510617,,50144882.39040292,27634836.332510617,77779718.72291353,0.5236000483125568,0.3166560033143603,0.471837005703921,0.40186538203362004,0.4546828595130862
24340,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,562611,1099381,214818313.1336115,65595030.65796168,319149455.3171064,280413343.79157317,599562799.1086795,0.5117525225558747,3.287525962405926,3.0725515323916937,3.169484208969799,3.177629358614931
24380,"Grants, NM",Micropolitan Statistical Area,14154,27108,5394210.143074872,,9361817.188005954,5394210.143074872,14756027.331080826,0.5221336874723329,0.06198357969835844,0.08833717407864439,0.07645425181404909,0.07835243346331577
24420,"Grants Pass, OR",Metropolitan Statistical Area,47099,88838,9957533.137958953,,25699431.982234076,9957533.137958953,35656965.12019303,0.5301672707625116,0.11268584195121485,0.23882273687714495,0.18194719665772421,0.2567756191535357
24460,"Great Bend, KS",Micropolitan Statistical Area,12830,25020,4591678.46237729,,8400373.60524789,4591678.46237729,12992052.06762518,0.5127897681854516,0.05372329293304987,0.08070943567562304,0.0685412952768639,0.07231731906640698
24500,"Great Falls, MT",Metropolitan Statistical Area,45020,85178,14993794.4283634,,30737095.04896018,14993794.4283634,45730889.47732358,0.5285402333935992,0.17020174452164583,0.2865166258140875,0.234069863802464,0.2461968266761956
24540,"Greeley, CO",Metropolitan Statistical Area,172664,348987,40903837.52146249,,129415783.38497162,40903837.52146249,170319620.90643412,0.49475768438365897,0.49602322711461944,1.2887235279279707,0.9312923586627722,1.0087052049971292
24580,"Green Bay, WI",Metropolitan Statistical Area,173539,332412,61399707.124313325,13450774.612441728,99423303.74129955,74850481.73675506,174273785.4780546,0.5220599737674934,0.860210441248975,0.9382808510077247,0.9030786468248183,0.9607971489009783
24620,"Greeneville, TN",Micropolitan Statistical Area,37870,70204,20368889.99343198,,25692922.88393929,20368889.99343198,46061812.87737127,0.539427952823201,0.22655018557004628,0.23466327413848004,0.2310050558554897,0.20291626969376642
24640,"Greenfield Town, MA",Micropolitan Statistical Area,38957,70330,12179916.177573375,,26861115.351008248,12179916.177573375,39041031.52858162,0.5539172472629035,0.13192585536488016,0.2389154382882079,0.1906734839402112,0.20328045763151092
24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,414583,785407,169919317.78545108,37434428.06632652,340356321.0377138,207353745.8517776,547710066.8894914,0.5278575311908348,2.3568159586447814,3.176743562342397,2.8070355127784596,2.270125044603897
24700,"Greensburg, IN",Micropolitan Statistical Area,13774,26507,5379746.601755586,,10373181.412147729,5379746.601755586,15752928.013903316,0.5196363224808541,0.0621144760887146,0.0983507175147561,0.08201167723762155,0.0766153148078837
24740,"Greenville, MS",Micropolitan Statistical Area,21125,43584,16555907.459585,,29961849.1771495,16555907.459585,46517756.6367345,0.4846962187958884,0.20493392861661056,0.3045538134478623,0.2596348801753962,0.125974341894096
24780,"Greenville, NC",Metropolitan Statistical Area,92314,171462,43789382.77883177,,102054579.11519033,43789382.77883177,145843961.8940221,0.5383933466307403,0.48797733018164696,0.9338946161248887,0.732829047275325,0.4955904141392596
24820,"Greenville, OH",Micropolitan Statistical Area,26372,51467,10924953.960764613,,16867882.471848987,10924953.960764613,27792836.4326136,0.5124060077331105,0.12791925151748923,0.16218527197058663,0.1467346108013541,0.1487592110467933
24860,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,503945,955897,236935868.5977293,101942593.20012723,367439120.6898169,338878461.7978565,706317582.4876734,0.5271959217363377,3.8565807776433862,3.433827000258587,3.6244480670184798,2.762906008937699
24900,"Greenwood, MS",Micropolitan Statistical Area,18483,37513,12442629.122348173,2941173.38396262,27666287.055268873,15383802.506310793,43050089.56157967,0.4927091941460294,0.1873283623940881,0.2766465587411531,0.23637269064215885,0.10842684213181955
24940,"Greenwood, SC",Micropolitan Statistical Area,49181,93300,29369466.117624532,6591561.485800356,50091658.85243216,35961027.60342489,86052686.45585705,0.5271275455519828,0.40930484856919724,0.46818205434522475,0.44163412887831077,0.26967249675842414
24980,"Grenada, MS",Micropolitan Statistical Area,11064,21525,7966070.3043402005,,16626451.38817356,7966070.3043402005,24592521.69251376,0.514006968641115,0.09298344554028708,0.15936598083170128,0.12943387763500366,0.06221543936468467
25060,"Gulfport-Biloxi-Pascagoula, MS",Metropolitan Statistical Area,208706,402719,90536684.70333673,31966156.65460677,169276809.6363711,122502841.3579435,291779650.9943146,0.5182422483170648,1.418220812159917,1.609272946968185,1.5231269118713593,1.1640111277819487
25100,"Guymon, OK",Micropolitan Statistical Area,10373,21526,2958219.766426232,,7246513.182008507,2958219.766426232,10204732.948434738,0.48188237480256435,0.036831541854690106,0.07408889280385755,0.057289430888905694,0.06221832974514296
25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,146267,282059,46717756.79998762,9230945.29530096,102920661.26338238,55948702.09528858,158869363.35867095,0.5185688100716517,0.6473127051593124,0.9778252233958857,0.8287960433528474,0.8152578216847197
