CBSA Code,CBSA_title,metro_micro_area,user_est,pop_est,inter_cbsa_connections,outer_county_inter_cbsa_connections,outer_cbsa_connections,total inter_cbsa connections,total connections,coverage est,rescaled total inter_cbsa connections,rescaled outer_cbsa_connections,rescaled total connections,normed pop_est
11180,"Ames, IA",Metropolitan Statistical Area,56764,99466,12132144.381174805,,47109868.621279895,12132144.381174805,59242013.0024547,0.5706874710956508,0.05702110125174925,0.19037846288294263,0.12872551996735215,0.13074022918974298
11260,"Anchorage, AK",Metropolitan Statistical Area,207858,400971,40622376.5193505,10327985.662625281,109446955.04467414,50950362.18197578,160397317.22664994,0.5183866164884743,0.2636269855045269,0.48691613261133776,0.38368648805434014,0.5270448237431931
11460,"Ann Arbor, MI",Metropolitan Statistical Area,201598,376078,50339642.35343175,,175463286.3637905,50339642.35343175,225802928.71722227,0.5360536909896352,0.25188262094483077,0.7548874923095289,0.5223414203028243,0.49432493428126356
11500,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,62038,115233,34710994.72801681,,59608910.82199634,34710994.72801681,94319905.55001315,0.5383700849583019,0.17293484475267387,0.255349215295682,0.21724791799674162,0.15146470985283064
11540,"Appleton, WI",Metropolitan Statistical Area,127231,246645,32600760.30955034,9711448.7989859,86414958.70104736,42312209.10853624,128727167.8095836,0.5158466622068154,0.22000950514106665,0.38634256868308536,0.3094445051184216,0.32419544194502803
11700,"Asheville, NC",Metropolitan Statistical Area,259855,478920,88438925.53890245,31328681.75580136,184428874.5897015,119767607.29470381,304196481.8844053,0.5425854004844233,0.5920626137914962,0.783907957991109,0.6952152160990565,0.629502649785371
12020,"Athens-Clarke County, GA",Metropolitan Statistical Area,121019,220023,30312792.49763679,19550061.553165354,114856640.96654534,49862854.05080214,164719495.01734748,0.550028860619117,0.24315769826092817,0.48158715414455594,0.3713579365506906,0.28920291805254883
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,3161232,6268860,615525442.2354537,1170514744.5803587,2312035876.823193,1786040186.8158126,4098076063.6390057,0.504275418497143,9.4999166888874,10.573798536361716,10.077328184589726,8.239923121050532
12100,"Atlantic City-Hammonton, NJ",Metropolitan Statistical Area,141751,273176,59353878.64379401,,93490002.71974407,59353878.64379401,152843881.3635381,0.5188999033590066,0.3068046116020276,0.4155141746092982,0.36525624808401574,0.35906835349905725
12220,"Auburn-Opelika, AL",Metropolitan Statistical Area,100364,182595,46262160.93955711,,116768341.4727863,46262160.93955711,163030502.4123434,0.549653604972754,0.22575282990791315,0.48993706034562334,0.36780105615996833,0.24000675757445883
12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,322516,622275,139272084.59758675,102048634.01292057,255489760.15919468,241320718.6105073,496810478.76970196,0.5182853240126953,1.2488839007893862,1.136864874326215,1.1886528113363488,0.8179315154831532
12420,"Austin-Round Rock, TX",Metropolitan Statistical Area,1237187,2446554,299829310.65395004,178936616.6607824,873904338.9330436,478765927.31473243,1352670266.247776,0.5056855479176017,2.5394464648101143,3.9855440603575394,3.316993247578084,3.2158026932326873
12540,"Bakersfield, CA",Metropolitan Statistical Area,414654,919600,133418361.32236013,,157519073.05286744,133418361.32236013,290937434.3752276,0.45090691605045674,0.7936427883733701,0.8056576067114907,0.8001029909026541,1.2087418289957137
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,1466778,2861168,403108067.9060118,381500988.5370528,867236836.4745126,784609056.4430647,1651845892.9175773,0.5126500785693116,4.105146469185388,3.9014042192241454,3.9955970643187673,3.760780166794267
12620,"Bangor, ME",Metropolitan Statistical Area,84109,152177,33610059.79452083,,50269719.96269438,33610059.79452083,83879779.7572152,0.5527050736970764,0.16310685073314501,0.2097573924910638,0.1881902052521886,0.2000246904209229
12700,"Barnstable Town, MA",Metropolitan Statistical Area,126239,229221,35751529.43137421,,80190802.81504834,35751529.43137421,115942332.24642254,0.5507305177099829,0.1741212800886973,0.3358069495273145,0.26105744019211774,0.30129296518510923
12940,"Baton Rouge, LA",Metropolitan Statistical Area,442968,857121,223280775.25710356,151369649.77200097,336451577.5582263,374650425.02910453,711102002.5873308,0.5168091786340552,1.9444303000697045,1.501400692336114,1.7062193748701457,1.1266181004900337
12980,"Battle Creek, MI",Metropolitan Statistical Area,68731,133412,27984681.02994018,,47456091.54809171,27984681.02994018,75440772.5780319,0.5151785446586514,0.14569980210890063,0.21244106027154233,0.1815856584453146,0.17535957469549385
13020,"Bay City, MI",Metropolitan Statistical Area,54089,102768,18802345.37577329,,33083780.45171108,18802345.37577329,51886125.82748437,0.526321423011054,0.09582026043929742,0.14496673029921855,0.12224564116162603,0.13508044832778546
13140,"Beaumont-Port Arthur, TX",Metropolitan Statistical Area,204164,410907,98221172.74904539,36994974.77433038,136424164.78356436,135216147.52337575,271640312.3069401,0.4968618203145724,0.7299435926124339,0.6332277497187184,0.6779408144346349,0.5401049137963698
13220,"Beckley, WV",Metropolitan Statistical Area,60698,113173,27699072.019527636,5487175.168933535,41101868.14147645,33186247.18846117,74288115.32993762,0.5363293365025227,0.16596746455290998,0.17673976359629112,0.17175958155108859,0.1487570019714353
13380,"Bellingham, WA",Metropolitan Statistical Area,127836,231793,47868165.6267249,,73893720.7248297,47868165.6267249,121761886.3515546,0.5515093208164181,0.23280392442848608,0.30900032716617276,0.2737736819259065,0.3046736567729485
13460,"Bend-Redmond, OR",Metropolitan Statistical Area,110523,207819,24845995.683441117,,79742802.2017159,24845995.683441117,104588797.88515702,0.5318233655248077,0.12530989326175523,0.34580266817952465,0.2438658249559735,0.2731617204872338
13740,"Billings, MT",Metropolitan Statistical Area,95031,180467,36912257.02204378,2224751.566008988,63191892.16230293,39137008.588052765,102328900.75035569,0.5265838075659262,0.1993501174139927,0.2767566852061259,0.24097056401261926,0.23720966904455137
13780,"Binghamton, NY",Metropolitan Statistical Area,131760,243394,49414391.74235412,7802191.80240523,74472433.87908554,57216583.54475935,131689017.42384489,0.5413444867170103,0.2834944575646482,0.31726786818943326,0.3016539558276006,0.3199222582933696
13820,"Birmingham-Hoover, AL",Metropolitan Statistical Area,612303,1188146,393424971.43382484,144217217.45262986,442042837.0369873,537642188.8864547,979685025.923442,0.5153432322290358,2.798292652757566,1.978208399582414,2.3573446319473748,1.5617244118681395
13900,"Bismarck, ND",Metropolitan Statistical Area,72548,140692,23737711.92495261,10699200.575851325,50528972.04055064,34436912.50080393,84965884.54135457,0.5156512097347398,0.17912843633092146,0.22598971951943791,0.20432510361797024,0.18492856177149297
13980,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,103124,181437,28613149.919193372,18821145.490943454,74896438.4670705,47434295.41013683,122330733.87720734,0.5683735952424257,0.2238488815332416,0.30390058318108765,0.2668915802162592,0.23848465770715016
14010,"Bloomington, IL",Metropolitan Statistical Area,98881,186102,33073433.694825154,1921464.68853366,76492072.59461635,34994898.383358814,111486970.97797516,0.5313269067500618,0.17666043520415947,0.33201589838587015,0.26019293048961023,0.24461643307933917
14020,"Bloomington, IN",Metropolitan Statistical Area,92780,161901,27497888.52149773,3603555.94782645,72877938.26881406,31101444.46932418,103979382.73813823,0.5730662565394902,0.14557007021499901,0.29328881575067234,0.22499640748257688,0.2128061231581503
14100,"Bloomsburg-Berwick, PA",Metropolitan Statistical Area,44941,82244,13073157.43899258,2381028.0963064,32332160.68302692,15454185.53529898,47786346.2183259,0.5464349982977481,0.07585845322625889,0.13645846512867907,0.10844224593534661,0.10810326553275715
14260,"Boise City, ID",Metropolitan Statistical Area,402718,809876,103963681.83101346,43095049.646288835,222163144.1735638,147058731.47730228,369221875.6508661,0.4972588396248315,0.7932401206308988,1.0303713205821003,0.9207423045662555,1.0645182660936632
14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,2563158,4995283,739637422.2003415,637745130.9458781,1337992202.6285846,1377382553.1462197,2715374755.774804,0.513115673326216,7.200052542475793,6.013711132296057,6.562173087043545,6.565906382961282
14500,"Boulder, CO",Metropolitan Statistical Area,178109,334776,34321578.316746645,,163064922.4540106,34321578.316746645,197386500.77075726,0.5320243984037087,0.17303424825666713,0.7068597617656044,0.4600648828876625,0.44003670568058834
14540,"Bowling Green, KY",Metropolitan Statistical Area,98755,184702,43295701.1478728,10610840.341544699,75887030.75406629,53906541.48941749,129793572.24348378,0.5346720663555349,0.2704271821881199,0.32732888132493604,0.3010224430018368,0.24277624325703165
14740,"Bremerton-Silverdale, WA",Metropolitan Statistical Area,150767,279622,39166921.01254564,,98514464.80358604,39166921.01254564,137681385.81613168,0.5391814664082225,0.19484122225854636,0.4213755261523187,0.3166456009682043,0.3675411132094818
14860,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,465216,965260,150916071.36764926,,307158138.6217215,150916071.36764926,458074209.98937076,0.4819592648612809,0.839888290618605,1.4697922560508894,1.1785789870713927,1.268758305628972
15180,"Brownsville-Harlingen, TX",Metropolitan Statistical Area,187946,424108,74444581.95736277,,70485202.7979848,74444581.95736277,144929784.75534755,0.44315598856894944,0.4505809658642909,0.3668137376207535,0.4055404796462797,0.5574565893994281
15260,"Brunswick, GA",Metropolitan Statistical Area,59582,113671,24408234.125566833,5033243.99107113,52873437.65669799,29441478.116637964,82314915.77333595,0.524161835472548,0.15065743953315094,0.23263572699967947,0.19473603690630908,0.1494115837796561
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",Metropolitan Statistical Area,611684,1160602,417228126.9001531,64176169.56514996,271225595.67585534,481404296.46530306,752629892.1411583,0.5270402773732942,2.4499799181171915,1.1868371354242588,1.7708054212619677,1.5255199915355406
15500,"Burlington, NC",Metropolitan Statistical Area,93376,176119,39735374.54256,,82012878.539685,39735374.54256,121748253.08224499,0.5301869758515549,0.20102247912452206,0.35674447955530497,0.28475205644624635,0.23149456522498488
15540,"Burlington-South Burlington, VT",Metropolitan Statistical Area,125596,228621,42007890.18557387,11131828.62576616,83374426.01264773,53139718.81134003,136514144.82398775,0.5493633568219892,0.2594513486669709,0.3500075640156391,0.30814217985346887,0.30050431240412034
15680,"California-Lexington Park, MD",Metropolitan Statistical Area,58201,115234,21185775.2967432,,46671435.35028517,21185775.2967432,67857210.64702837,0.5050679486956975,0.11250994724059696,0.21311087354096217,0.16660168131800232,0.1514660242741323
15940,"Canton-Massillon, OH",Metropolitan Statistical Area,209770,399776,99473337.23324464,5935777.374052225,127137324.01682791,105409114.60729687,232546438.62412477,0.524718842551829,0.5388251694897259,0.5587926271647695,0.5495613967838514,0.5254740902877234
15980,"Cape Coral-Fort Myers, FL",Metropolitan Statistical Area,419949,791753,103951189.31856692,,257361491.43214488,103951189.31856692,361312680.7507118,0.5304040527790864,0.5256770261953504,1.1190280990330794,0.8447137351681296,1.0406970088438923
16020,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,52235,97963,22671596.86051892,3427160.2608097917,44248259.44075771,26098757.12132871,70347016.56208642,0.5332115186345865,0.1312854725830636,0.1913819301495986,0.1635985110532798,0.1287646539733657
16060,"Carbondale-Marion, IL",Metropolitan Statistical Area,64464,118417,22898188.45476544,5345351.407769958,52351736.514447466,28243539.862535395,80595276.37698287,0.5443812966043727,0.13915932081232862,0.2217849934127169,0.18358600826570984,0.15564982727727864
16180,"Carson City, NV",Metropolitan Statistical Area,31449,59294,4536044.350805616,,18938188.002857804,4536044.350805616,23474232.353663422,0.5303909333153439,0.022939163103537764,0.0823467745890129,0.05488181851261097,0.07793729665993024
16220,"Casper, WY",Metropolitan Statistical Area,42256,81031,14980364.97250824,,26009804.052482657,14980364.97250824,40990169.0249909,0.521479433796942,0.07705158515246459,0.11502815557551227,0.09747106461493049,0.10650887249385785
16300,"Cedar Rapids, IA",Metropolitan Statistical Area,145891,279141,53871858.079989314,10633086.327771625,94196958.73158534,64504944.40776094,158701903.13934627,0.5226426787895723,0.33104307146302225,0.41565812207761665,0.3765394201062277,0.366908876563389
16540,"Chambersburg-Waynesboro, PA",Metropolitan Statistical Area,81142,156927,31241178.340199232,,51602430.184246674,31241178.340199232,82843608.5244459,0.5170684458378737,0.16205996432758787,0.23015816176898954,0.1986754282464084,0.206268191603752
16580,"Champaign-Urbana, IL",Metropolitan Statistical Area,129875,236544,48897161.360799596,5331573.602526368,102795582.70368026,54228734.96332596,157024317.66700622,0.5490521847943723,0.2649184577193283,0.43178255286035455,0.3546389860819235,0.31091847237707926
16620,"Charleston, WV",Metropolitan Statistical Area,111023,207089,56071779.34575908,4959222.662308,79926023.5589724,61031002.00806708,140957025.5670395,0.536112492696377,0.3053450904392578,0.34382427848622404,0.3260348204834574,0.2722021929370306
16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,437179,837579,157266612.77455494,123389964.3253623,368997056.6134554,280656577.09991723,649653633.7133727,0.5219555409101708,1.4422418072872223,1.6303980629744383,1.5434108374534607,1.100931679413224
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,1402460,2745757,451404788.5272267,298618273.8073818,1001506636.5964495,750023062.3346086,1751529698.931058,0.5107735316708653,3.9386065816842675,4.521991155532503,4.2522844412622325,3.609081489949743
16820,"Charlottesville, VA",Metropolitan Statistical Area,130721,241724,29022009.78456708,29069690.28963687,111468019.81169073,58091700.07420395,169559719.8858947,0.5407861858979662,0.2881276027332519,0.47536692142153314,0.3888036084897148,0.3177271747196171
16860,"Chattanooga, TN-GA",Metropolitan Statistical Area,301819,570048,138981031.6697887,58435148.53124897,206172591.0048942,197416180.20103765,403588771.20593184,0.529462431233861,1.000101235073194,0.8980490138481596,0.9452291596806528,0.7492832341619711
16940,"Cheyenne, WY",Metropolitan Statistical Area,54064,102618,15641956.29896885,,37328309.30849315,15641956.29896885,52970265.607462004,0.5268471418269699,0.07963478438710321,0.16340222007809443,0.12467538214675629,0.13488328513253822
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,4740136,9600594,2126899153.4525743,1081284230.0029953,2125949832.9001226,3208183383.4555693,5334133216.355692,0.49373361689912104,17.428614167931972,9.930350441589118,13.396900917930616,12.6192252620762
17020,"Chico, CA",Metropolitan Statistical Area,114314,214675,33859122.485188276,,61112174.30079167,33859122.485188276,94971296.78597996,0.5324979620356353,0.1705509398975813,0.2646756856096082,0.22116052076721468,0.2821733929313341
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,1153625,2251970,459261213.57133996,354913212.82752174,563139252.4886647,814174426.3988616,1377313678.8875265,0.5122736981398509,4.262965002121527,2.5352337210367772,3.3339876611513386,2.960037338672768
17300,"Clarksville, TN-KY",Metropolitan Statistical Area,160897,319302,49694597.868643045,9441442.683541317,150489823.95394868,59136040.55218436,209625864.50613302,0.5039022618085699,0.3147765013035143,0.6887555119941451,0.5158598704209147,0.41969735045888357
17420,"Cleveland, TN",Metropolitan Statistical Area,68861,128284,26380131.16637619,3595813.9133996,51063357.301241055,29975945.079775788,81039302.38101685,0.5367855695176328,0.14978503351581357,0.21938796221378193,0.18720957073029293,0.16861922226064172
17460,"Cleveland-Elyria, OH",Metropolitan Statistical Area,1082270,2083095,523575857.5616695,172639389.8722236,546353432.3424639,696215247.4338931,1242568679.776357,0.5195490364097652,3.59429199181536,2.425221407611182,2.9656988219107228,2.7380644413569226
17660,"Coeur d'Alene, ID",Metropolitan Statistical Area,94860,181664,26942918.911379103,,64238959.831478044,26942918.911379103,91181878.74285714,0.522172802536551,0.1383970282980706,0.2837190607325036,0.2165346859033455,0.23878303134262432
17780,"College Station-Bryan, TX",Metropolitan Statistical Area,150583,276205,48948496.00545044,8524184.159741491,122867927.31234084,57472680.16519193,180340607.47753277,0.5451856410999076,0.28275702915244927,0.5197546508217741,0.4101873898833137,0.36304973562174975
17820,"Colorado Springs, CO",Metropolitan Statistical Area,398260,780372,102817783.8274277,2776442.771886144,298050992.6058085,105594226.59931384,403645219.20512235,0.510346347639331,0.5549725866060441,1.3468828483868598,0.9807718398407617,1.0257375800098336
17860,"Columbia, MO",Metropolitan Statistical Area,103684,187987,38404548.27489344,,92841571.61551614,38404548.27489344,131246119.89040959,0.5515487773090693,0.18676483292477852,0.38820651396966777,0.2950772535346284,0.24709411723294608
17900,"Columbia, SC",Metropolitan Statistical Area,445063,846685,196293763.66432744,103340363.98602858,397646837.70288765,299634127.65035605,697280965.3532437,0.5256535783673976,1.5289314721823173,1.7446253109007182,1.6449070819024052,1.1129007997860327
17980,"Columbus, GA-AL",Metropolitan Statistical Area,163100,322620,54921792.66125582,31343306.377390057,147422441.5666213,86265099.03864588,233687540.60526717,0.5055483231045812,0.4576872557651986,0.6725199723355592,0.573199851952977,0.42405860033775244
18020,"Columbus, IN",Metropolitan Statistical Area,42916,83037,14230041.276837539,,27532298.18250045,14230041.276837539,41762339.459337994,0.5168298469357033,0.07385075545223879,0.12285678302841216,0.10020062229069894,0.1091456016249642
18140,"Columbus, OH",Metropolitan Statistical Area,1120321,2187034,413946062.44495535,200751357.35989553,626807882.2387015,614697419.8048508,1241505302.0435524,0.5122558679929073,3.218628235274347,2.8219659431953272,3.0053483778144803,2.874684077028938
18580,"Corpus Christi, TX",Metropolitan Statistical Area,225428,449051,72402353.93767339,15311961.195246145,122222373.69253336,87714315.13291954,209936688.8254529,0.5020097939877654,0.4686565113271567,0.561490981130408,0.518572328591318,0.59024219992644
18700,"Corvallis, OR",Metropolitan Statistical Area,55491,96647,9011758.5654294,,39830468.602954954,9011758.5654294,48842227.16838436,0.5741616397818866,0.04209899642965349,0.15998729786668134,0.10548591429092143,0.12703487554039664
18880,"Crestview-Fort Walton Beach-Destin, FL",Metropolitan Statistical Area,159022,297456,37597213.12503302,8455626.30938935,130124397.38287841,46052839.434422374,176177236.8173008,0.534606798988758,0.23105655997695188,0.5613432627554991,0.40864717621698693,0.39098250270307633
19060,"Cumberland, MD-WV",Metropolitan Statistical Area,51215,93312,25081673.465654347,6934452.732061008,29596533.955622382,32016126.197715357,61612660.15333774,0.5488575960219478,0.15646077341576897,0.12436135228539931,0.13920135627443495,0.12265128049939977
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,3929845,8034922,1026819041.3928763,909898974.2662635,2159858335.8001366,1936718015.6591396,4096576351.459276,0.489095600430222,10.621087944266934,10.184407585861214,10.386290923082619,10.56127263388201
19140,"Dalton, GA",Metropolitan Statistical Area,70725,142227,22750991.526455387,7653748.481335135,38635077.05082806,30404740.00779052,69039817.05861858,0.4972684511379696,0.1640010981773479,0.17918231247053132,0.17216382825069912,0.186946198469523
19180,"Danville, IL",Metropolitan Statistical Area,37478,72344,19132417.915537696,,25552486.409949813,19132417.915537696,44684904.32548751,0.5180526373990932,0.09905863480061955,0.11375317781878264,0.10695968842466144,0.09509049464643965
19300,"Daphne-Fairhope-Foley, AL",Metropolitan Statistical Area,129723,242880,53035163.9989417,,115408457.64545055,53035163.9989417,168443621.64439225,0.5341032608695652,0.26633917816132435,0.49832958189736026,0.3910772266951181,0.31924664574432243
19340,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,198219,383528,67686283.9597598,38362765.96421345,112900012.36197913,106049049.92397326,218949062.2859524,0.5168305834254605,0.5503702441266606,0.5037905831559867,0.5253250012317923,0.5041173729785429
19380,"Dayton, OH",Metropolitan Statistical Area,425278,814233,181661247.0680349,51734565.57263618,258663659.02332923,233395812.64067107,492059471.6640003,0.5223050404491097,1.1985749913886445,1.1421297939578623,1.1682251852620438,1.0702451997049445
19460,"Decatur, AL",Metropolitan Statistical Area,82538,156957,41788721.55235647,11122622.70690816,68125600.27339864,52911344.259264626,121036944.53266326,0.5258637716062361,0.2698807522516742,0.2987730021955821,0.2854157175679739,0.20630762424280147
19500,"Decatur, IL",Metropolitan Statistical Area,53503,102135,31715045.15639654,,40600485.65705045,31715045.15639654,72315530.813447,0.5238458902433054,0.1623895811635916,0.17874419592388774,0.17118323252532003,0.13424841964384213
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metropolitan Statistical Area,368770,685321,87034308.0831081,11160809.881691247,244623296.3750324,98195117.96479934,342818414.3398317,0.5380982050747022,0.489468470340743,1.0484326370200323,0.7900158129421484,0.9008005208668676
19740,"Denver-Aurora-Lakewood, CO",Metropolitan Statistical Area,1547924,3058781,243810791.88297284,389739644.7243676,1024353170.2568415,633550436.6073405,1657903606.864182,0.50605911309113,3.357966144283184,4.668235177146073,4.062479777526153,4.020526903476879
19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,348567,696042,112440138.16501144,52699585.269140825,215762306.23941565,165139723.43415225,380902029.6735679,0.5007844354220004,0.8844984969027324,0.9936398811877808,0.9431823177450989,0.9148924316418383
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,2250138,4394429,998384386.510498,600938365.237176,962599973.615136,1599322751.747674,2561922725.36281,0.512043316662984,8.377718859828624,4.335542067375944,6.204296007852199,5.776131086180736
20020,"Dothan, AL",Metropolitan Statistical Area,80267,152153,39335958.43050001,11884832.44631093,74606305.25554378,51220790.87681094,125827096.13235472,0.5275413563978364,0.2604270772561796,0.3261544304028911,0.2957677708140949,0.19999314430968335
20100,"Dover, DE",Metropolitan Statistical Area,98723,187004,34929737.51809175,,82939016.40082335,34929737.51809175,117868753.91891511,0.5279191888943552,0.1774697112424795,0.36232282477085054,0.276862687312132,0.24580204109342588
20220,"Dubuque, IA",Metropolitan Statistical Area,52146,100279,22186666.532757513,,35704933.1665627,22186666.532757513,57891599.69932021,0.5200091744034144,0.11443988658648355,0.1583512440535267,0.13805041939602652,0.131808853707983
20260,"Duluth, MN-WI",Metropolitan Statistical Area,151550,279638,54923325.466543145,16984822.98775252,83606029.4716525,71908148.45429567,155514177.92594814,0.5419506647880474,0.35588912852212795,0.3557804716838213,0.35583070523499205,0.3675621439503081
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,321381,609002,80427712.46369456,27943842.934524238,302273843.97939986,108371555.3982188,410645399.3776187,0.5277174787603325,0.5508206284473296,1.3210016226761987,0.9649363534548083,0.8004852015463763
20700,"East Stroudsburg, PA",Metropolitan Statistical Area,89878,167117,18850488.721086416,,66589095.51725367,18850488.721086416,85439584.23834008,0.5378148243446208,0.09401263254386838,0.28554503160055594,0.19699696855334925,0.2196621446675475
20740,"Eau Claire, WI",Metropolitan Statistical Area,94101,174181,26983177.715941273,11263720.451326953,60858168.66338083,38246898.167268224,99105066.83064905,0.5402483623357313,0.18988870342633019,0.25979433781585787,0.2274760013267564,0.2289472167423906
20940,"El Centro, CA",Metropolitan Statistical Area,83072,179827,26520335.24738048,,23918585.355101183,26520335.24738048,50438920.60248166,0.4619551012917971,0.1539840049993355,0.11940980353979436,0.13539393252123197,0.23636843941149652
21060,"Elizabethtown-Fort Knox, KY",Metropolitan Statistical Area,81786,157011,23726323.48720815,6325834.808163832,59357754.66144039,30052158.295371983,89409912.95681237,0.5208934405869653,0.15474732407762934,0.2628045239233713,0.21284819386240095,0.20637860299309047
21140,"Elkhart-Goshen, IN",Metropolitan Statistical Area,103068,208666,37177463.98115367,,67171543.83793929,37177463.98115367,104349007.81909296,0.4939376803120777,0.20188496289787483,0.3136298809794728,0.26196866804512353,0.27427503532972985
21300,"Elmira, NY",Metropolitan Statistical Area,42297,82617,15701750.895470232,,27607441.74052538,15701750.895470232,43309192.63599561,0.5119648498493046,0.08226295525499325,0.12436273968824617,0.10489943016657008,0.10859354467827194
21340,"El Paso, TX",Metropolitan Statistical Area,411271,882924,148407679.2659004,598996.288528464,162079951.6862937,149006675.55442888,311086627.24072254,0.4658056639076523,0.8580198378538073,0.8024699799523545,0.8281514434746976,1.160534113336463
21500,"Erie, PA",Metropolitan Statistical Area,139334,268060,78549497.63166532,,72537736.37678503,78549497.63166532,151087234.00845033,0.5197866149369544,0.40533554389734916,0.3218423332588958,0.360442393175857,0.3523437741198249
21660,"Eugene, OR",Metropolitan Statistical Area,213724,387208,67922791.130124,,115856020.44685167,67922791.130124,183778811.57697567,0.5519617363277618,0.3300676190735969,0.48407638385054325,0.41287601315370204,0.5089544433686084
21780,"Evansville, IN-KY",Metropolitan Statistical Area,164728,314179,67120336.71901855,33548317.666949857,93811384.28546982,100668654.3859684,194480038.67143822,0.5243125734056063,0.5149918541235635,0.41263829752822917,0.4599577548479648,0.4129635701305397
21820,"Fairbanks, AK",Metropolitan Statistical Area,49972,94863,12326950.251261672,,37190421.6731619,12326950.251261672,49517371.924423575,0.5267807258889134,0.06276566514515168,0.16281915149180645,0.11656304829072726,0.12468994793825618
22020,"Fargo, ND-MN",Metropolitan Statistical Area,134176,256895,34766819.684088275,14909814.744396,98169523.93369001,49676634.428484276,147846158.36217427,0.5222989937523113,0.2551110935604673,0.43347270589100834,0.3510136787413939,0.33766826028692243
22140,"Farmington, NM",Metropolitan Statistical Area,59355,119963,18581813.81817498,,32498274.059420265,18581813.81817498,51080087.877595246,0.4947775564132274,0.10073362936770652,0.1514797453742125,0.12801911781628675,0.1576819226096268
22180,"Fayetteville, NC",Metropolitan Statistical Area,200726,389972,61114829.981138244,9077826.458077054,206459879.26852164,70192656.4392153,276652535.70773697,0.5147190054670592,0.3657782205556278,0.9250596237982951,0.666496136892852,0.5125875038463641
